msoa,estimated capacity
E02006103,0.00
E02006104,10910.60
E02006105,6720.21
E02006106,402.69
E02006107,12480.70
E02006108,3834.58
E02006109,2171.60
E02006110,3172.67
E02006111,1178.09
E02006112,0.00
E02006113,12952.86
E02006114,430.15
E02006115,0.00
E02006116,0.00
E02006117,128.89
E02006118,1196.56
E02006119,10952.18
E02006120,848.36
E02006121,0.00
E02006122,10605.24
E02006123,0.00
E02006124,0.00
E02006125,0.00
E02006126,0.00
E02006127,7085.24
E02006128,581.99
E02006129,12825.49
E02006130,11802.83
E02006131,0.00
E02006132,0.00
E02006133,10253.79
E02006134,0.00
E02006135,1021.92
E02006136,0.00
E02006137,576.58
E02006138,2535.21
E02006139,1892.55
E02006140,212.74
E02006141,16096.14
E02006142,409.50
E02006143,8557.57
E02006144,0.00
E02006145,0.00
E02006146,126.04
E02006147,0.00
E02006148,0.00
E02006149,16854.60
E02006150,7399.14
E02006151,8083.03
E02006152,4903.09
E02006153,324.98
E02006154,941.00
E02006155,0.00
E02006156,0.00
E02006157,0.00
E02006158,0.00
E02006159,10188.94
E02006160,451.04
E02006161,9726.72
E02006162,403.34
E02006163,501.43
E02006164,588.95
E02006165,10102.28
E02006166,0.00
E02006167,7118.22
E02006168,18143.76
E02006169,0.00
E02006170,0.00
E02006171,0.00
E02006172,0.00
E02006173,0.00
E02006174,2388.00
E02006175,0.00
E02006176,336.98
E02006177,449.10
E02006178,1215.45
E02006179,210.09
E02006180,0.00
E02006181,1848.44
E02006182,0.00
E02006183,0.00
E02006184,4577.45
E02006185,4268.24
E02006186,0.00
E02006187,0.00
E02006188,0.00
E02006189,460.38
E02006190,5253.16
E02006191,1593.96
E02006192,2045.57
E02006193,0.00
E02006194,374.80
E02006195,0.00
E02006196,348.33
E02006197,27318.64
E02006198,5654.94
E02006199,325.95
E02006200,0.00
E02006201,563.15
E02006202,0.00
E02006203,1635.97
E02006204,4045.73
E02006205,0.00
E02006206,5130.36
E02006207,0.00
E02006208,14016.86
E02006209,0.00
E02006210,0.00
E02006211,518.21
E02006212,0.00
E02006213,324.87
E02006214,3595.68
E02006215,396.31
E02006216,0.00
E02006217,429.31
E02006218,3074.00
E02006219,0.00
E02006220,2337.80
E02006221,20340.97
E02006222,619.17
E02006223,0.00
E02006224,0.00
E02006225,0.00
E02006226,7088.67
E02006227,255.72
E02006228,0.00
E02006229,8717.88
E02006230,6509.92
E02006231,13305.68
E02006232,0.00
E02006233,6427.57
E02006234,0.00
E02006235,0.00
E02006236,733.31
E02006237,620.47
E02006238,3516.27
E02006239,478.43
E02006240,0.00
E02006241,4206.70
E02006242,568.67
E02006243,16880.90
E02006245,699.51
E02006246,1951.56
E02006247,19180.66
E02006248,314.66
E02006249,0.00
E02006250,0.00
E02006251,1729.68
E02006252,217.52
E02006253,709.94
E02006254,9246.39
E02006255,487.69
E02006256,470.97
E02006257,0.00
E02006258,8060.56
E02006259,3607.89
E02006260,0.00
E02006261,199.97
E02006262,679.51
E02006263,0.00
E02006264,772.55
E02006265,0.00
E02006266,0.00
E02006267,811.08
E02006268,2050.51
E02006269,0.00
E02006270,10636.66
E02006271,0.00
E02006272,1228.15
E02006273,0.00
E02006274,0.00
E02006275,2027.66
E02006276,0.00
E02006277,8113.91
E02006278,10491.35
E02006279,7570.46
E02006280,0.00
E02006281,284.95
E02006282,0.00
E02006283,0.00
E02006284,0.00
E02006285,8280.58
E02006286,7933.15
E02006287,286.14
E02006288,1223.73
E02006289,4560.63
E02006290,3767.17
E02006291,1303.63
E02006292,0.00
E02006293,0.00
E02006294,201.74
E02006295,2064.64
E02006296,11344.49
E02006297,10142.43
E02006298,0.00
E02006299,2765.77
E02006300,4164.64
E02006301,2928.76
E02006302,9401.08
E02006303,1600.26
E02006304,0.00
E02006305,6365.65
E02006306,356.29
E02006307,0.00
E02006308,6676.06
E02006309,0.00
E02006310,2524.34
E02006311,12521.35
E02006312,0.00
E02006313,7516.74
E02006314,2125.20
E02006315,0.00
E02006316,1968.48
E02006317,2425.21
E02006318,0.00
E02006319,0.00
E02006320,0.00
E02006321,86.61
E02006322,0.00
E02006323,11588.03
E02006324,0.00
E02006325,0.00
E02006326,0.00
E02006327,0.00
E02006328,7693.57
E02006329,700.16
E02006330,5500.84
E02006331,0.00
E02006332,16501.86
E02006333,10741.44
E02006334,0.00
E02006335,470.77
E02006336,1784.11
E02006337,0.00
E02006338,0.00
E02006339,0.00
E02006341,11918.03
E02006342,0.00
E02006343,0.00
E02006344,347.50
E02006345,0.00
E02006346,0.00
E02006347,412.44
E02006348,189.98
E02006349,0.00
E02006350,121.36
E02006351,8925.64
E02006352,0.00
E02006353,0.00
E02006354,1623.51
E02006355,7186.82
E02006356,2605.10
E02006357,0.00
E02006358,0.00
E02006359,0.00
E02006360,0.00
E02006361,0.00
E02006362,0.00
E02006363,0.00
E02006364,7094.82
E02006365,0.00
E02006366,0.00
E02006367,0.00
E02006368,0.00
E02006369,0.00
E02006370,0.00
E02006371,4837.46
E02006372,0.00
E02006373,0.00
E02006374,8092.70
E02006375,0.00
E02006376,3714.11
E02006377,8620.34
E02006378,0.00
E02006379,0.00
E02006380,0.00
E02006381,0.00
E02006382,0.00
E02006383,0.00
E02006384,0.00
E02006385,0.00
E02006386,4796.02
E02006387,348.46
E02006388,0.00
E02006389,0.00
E02006390,0.00
E02006391,0.00
E02006392,4025.96
E02006393,5222.18
E02006394,0.00
E02006395,6186.31
E02006396,0.00
E02006397,0.00
E02006398,4215.07
E02006399,7810.47
E02006400,0.00
E02006401,0.00
E02006402,281.73
E02006403,0.00
E02006404,8560.66
E02006405,0.00
E02006406,4701.12
E02006407,827.41
E02006408,0.00
E02006409,0.00
E02006410,11685.43
E02006411,0.00
E02006412,0.00
E02006413,0.00
E02006414,0.00
E02006415,532.35
E02006416,0.00
E02006417,3067.17
E02006418,0.00
E02006419,0.00
E02006420,0.00
E02006421,0.00
E02006422,0.00
E02006423,10394.56
E02006424,0.00
E02006425,1987.89
E02006426,0.00
E02006427,110.39
E02006429,0.00
E02006430,3113.42
E02006431,4571.24
E02006432,0.00
E02006433,4449.69
E02006434,0.00
E02006435,0.00
E02006436,0.00
E02006437,282.41
E02006438,0.00
E02006439,7804.63
E02006440,821.29
E02006441,6389.89
E02006442,0.00
E02006443,1009.07
E02006444,0.00
E02006445,11500.90
E02006446,90.55
E02006447,168.17
E02006448,0.00
E02006449,457.63
E02006450,0.00
E02006451,904.99
E02006453,0.00
E02006454,1172.60
E02006455,4110.69
E02006456,550.81
E02006457,2233.94
E02006458,0.00
E02006459,7118.67
E02006460,0.00
E02006461,0.00
E02006462,11213.89
E02006463,7630.69
E02006464,533.31
E02006465,269.58
E02006466,356.37
E02006467,0.00
E02006468,295.66
E02006469,208.57
E02006470,4835.69
E02006471,390.92
E02006472,418.26
E02006473,5211.37
E02006474,0.00
E02006475,3502.53
E02006476,0.00
E02006477,1285.05
E02006478,0.00
E02006479,16215.27
E02006480,0.00
E02006481,1394.14
E02006482,327.29
E02006483,0.00
E02006484,904.62
E02006485,0.00
E02006486,0.00
E02006487,9615.32
E02006488,877.06
E02006489,407.32
E02006490,0.00
E02006492,1583.95
E02006493,7524.09
E02006494,6649.23
E02006495,514.50
E02006496,550.76
E02006497,1440.33
E02006498,1249.18
E02006499,0.00
E02006500,12488.18
E02006501,1905.59
E02006502,1534.01
E02006503,0.00
E02006504,154.37
E02006505,345.24
E02006506,1728.77
E02006507,2951.28
E02006508,260.78
E02006509,1510.93
E02006510,0.00
E02006511,4398.10
E02006512,20507.57
E02006513,3188.73
E02006514,0.00
E02006515,1143.98
E02006516,0.00
E02006517,385.77
E02006518,809.86
E02006519,5954.19
E02006520,0.00
E02006521,217.69
E02006522,0.00
E02006523,0.00
E02006524,0.00
E02006525,0.00
E02006526,514.99
E02006527,153.10
E02006528,7663.66
E02006529,5195.05
E02006530,22586.32
E02006531,8665.40
E02006532,0.00
E02006533,0.00
E02006534,9591.04
E02006535,0.00
E02006536,0.00
E02006537,2219.63
E02006538,2744.79
E02006539,165.54
E02006540,1391.66
E02006541,2096.64
E02006542,0.00
E02006543,0.00
E02006544,0.00
E02006545,11220.46
E02006546,17108.31
E02006547,0.00
E02006548,579.45
E02006549,7691.44
E02006550,0.00
E02006551,1706.26
E02006552,5486.09
E02006553,11447.14
E02006554,0.00
E02006555,7356.04
E02006556,0.00
E02006557,662.74
E02006558,803.49
E02006559,502.24
E02006560,330.23
E02006561,0.00
E02006562,0.00
E02006563,0.00
E02006564,0.00
E02006565,0.00
E02006566,0.00
E02006567,0.00
E02006568,15905.13
E02006569,0.00
E02006570,2833.65
E02006571,10516.24
E02006572,0.00
E02006573,0.00
E02006574,3450.97
E02006575,0.00
E02006576,0.00
E02006577,10389.31
E02006578,0.00
E02006579,8493.82
E02006580,0.00
E02006581,7849.90
E02006582,0.00
E02006583,0.00
E02006584,0.00
E02006585,154.46
E02006586,0.00
E02006587,0.00
E02006588,358.17
E02006589,24.91
E02006590,9154.46
E02006591,1434.37
E02006592,0.00
E02006593,12531.18
E02006594,0.00
E02006595,379.32
E02006596,1017.95
E02006597,0.00
E02006598,435.70
E02006599,0.00
E02006600,6990.06
E02006601,940.75
E02006602,0.00
E02006603,869.27
E02006604,10238.55
E02006605,0.00
E02006606,0.00
E02006607,0.00
E02006608,0.00
E02006609,0.00
E02006610,0.00
E02006611,359.81
E02006612,11684.19
E02006613,0.00
E02006614,0.00
E02006615,0.00
E02006616,1042.70
E02006617,4532.76
E02006618,8148.41
E02006619,0.00
E02006620,191.38
E02006621,0.00
E02006622,52.83
E02006623,601.85
E02006624,7545.93
E02006625,0.00
E02006626,13986.50
E02006627,421.18
E02006628,356.23
E02006629,64.98
E02006630,114.70
E02006631,10514.80
E02006632,0.00
E02006633,0.00
E02006634,0.00
E02006635,5381.08
E02006636,1830.08
E02006637,4136.55
E02006638,2513.30
E02006639,0.00
E02006640,0.00
E02006641,2166.39
E02006642,0.00
E02006643,9921.94
E02006644,364.13
E02006645,20813.57
E02006646,0.00
E02006647,0.00
E02006648,521.04
E02006649,2505.40
E02006650,1010.60
E02006651,0.00
E02006652,9936.24
E02006653,10257.68
E02006654,3261.01
E02006655,0.00
E02006656,2813.22
E02006657,9533.74
E02006658,1961.69
E02006659,0.00
E02006660,2992.73
E02006661,0.00
E02006662,0.00
E02006663,11126.14
E02006664,0.00
E02006665,0.00
E02006666,1660.86
E02006667,0.00
E02006668,0.00
E02006669,530.93
E02006670,7477.06
E02006671,21226.69
E02006672,0.00
E02006673,0.00
E02006674,0.00
E02006675,0.00
E02006676,113.31
E02006677,0.00
E02006678,5626.80
E02006679,0.00
E02006680,10583.38
E02006681,0.00
E02006682,4726.94
E02006683,0.00
E02006684,16528.77
E02006685,0.00
E02006686,0.00
E02006687,14894.71
E02006688,0.00
E02006689,0.00
E02006690,0.00
E02006691,5323.14
E02006692,1743.37
E02006693,0.00
E02006694,4594.83
E02006695,0.00
E02006696,0.00
E02006697,0.00
E02006698,292.65
E02006699,29.48
E02006700,0.00
E02006701,40.87
E02006702,0.00
E02006703,0.00
E02006704,279.68
E02006705,1864.09
E02006706,10100.77
E02006707,0.00
E02006708,1691.10
E02006709,5869.59
E02006710,2543.20
E02006711,0.00
E02006712,0.00
E02006713,9780.66
E02006714,0.00
E02006715,0.00
E02006716,0.00
E02006717,0.00
E02006718,0.00
E02006719,3082.08
E02006720,0.00
E02006721,10028.45
E02006722,0.00
E02006723,0.00
E02006724,3491.95
E02006725,0.00
E02006726,0.00
E02006727,6772.64
E02006728,0.00
E02006729,0.00
E02006730,0.00
E02006731,11449.68
E02006732,0.00
E02006733,0.00
E02006734,839.83
E02006735,1116.70
E02006736,2972.30
E02006737,489.08
E02006738,4342.56
E02006739,130.65
E02006740,0.00
E02006741,6658.04
E02006742,4898.86
E02006743,3611.69
E02006744,9798.31
E02006745,4465.08
E02006746,3076.89
E02006747,6651.22
E02006748,0.00
E02006749,6357.28
E02006750,6199.45
E02006751,0.00
E02006752,0.00
E02006753,0.00
E02006754,0.00
E02006755,0.00
E02006756,0.00
E02006757,0.00
E02006758,0.00
E02006759,3706.44
E02006760,0.00
E02006761,10082.21
E02006762,5383.12
E02006763,544.48
E02006764,6787.17
E02006765,577.07
E02006766,0.00
E02006767,0.00
E02006768,11107.91
E02006769,0.00
E02006770,17020.05
E02006771,0.00
E02006772,0.00
E02006773,225.77
E02006774,0.00
E02006775,1929.74
E02006776,0.00
E02006777,0.00
E02006778,0.00
E02006779,4612.53
E02006780,0.00
E02006781,424.50
E02006782,1906.39
E02006783,1464.18
E02006784,0.00
E02006785,0.00
E02006786,0.00
E02006787,8519.19
E02006788,0.00
E02006789,2753.88
E02006790,6778.78
E02006791,0.00
E02006792,8046.35
E02006793,194.31
E02006794,389.10
E02006795,0.00
E02006796,15975.50
E02006798,310.27
E02006799,0.00
E02006800,0.00
E02006801,0.00
E02006802,0.00
E02006803,4929.06
E02006804,2242.19
E02006805,0.00
E02006806,10.95
E02006807,792.88
E02006808,8270.08
E02006809,0.00
E02006810,136.42
E02006811,0.00
E02006812,0.00
E02006813,4380.99
E02006814,1817.30
E02006815,0.00
E02006816,844.17
E02006817,0.00
E02006818,0.00
E02006819,0.00
E02006820,5542.76
E02006821,0.00
E02006822,15440.69
E02006823,0.00
E02006824,0.00
E02006825,0.00
E02006826,220.37
E02006827,9014.25
E02006828,0.00
E02006829,6536.39
E02006830,0.00
E02006831,0.00
E02006832,0.00
E02006833,1124.00
E02006834,663.31
E02006835,0.00
E02006836,0.00
E02006837,1630.02
E02006838,320.92
E02006839,0.00
E02006840,0.00
E02006841,2247.66
E02006842,0.00
E02006843,759.82
E02006844,3155.02
E02006845,15615.83
E02006846,3585.40
E02006847,0.00
E02006848,0.00
E02006849,22017.36
E02006850,0.00
E02006851,3894.36
E02006852,2611.05
E02006853,0.00
E02006854,0.00
E02006855,6409.63
E02006856,2569.43
E02006857,11696.75
E02006858,9314.47
E02006859,7074.05
E02006860,0.00
E02006861,0.00
E02006862,2226.64
E02006863,6738.79
E02006864,0.00
E02006865,10767.53
E02006866,0.00
E02006867,12411.98
E02006868,0.00
E02006869,226.37
E02006870,8332.53
E02006871,7644.27
E02006872,5791.01
E02006873,5871.20
E02006874,309.30
E02006875,1236.40
E02006876,8775.56
E02006877,23479.81
E02006878,0.00
E02006879,10634.17
E02006880,4581.80
E02006881,8940.36
E02006882,0.00
E02006883,1110.86
E02006884,0.00
E02006885,0.00
E02006886,209.76
E02006887,1096.89
E02006888,1238.87
E02006889,3459.93
E02006890,1513.39
E02006891,0.00
E02006892,4359.63
E02006893,3540.55
E02006894,8907.17
E02006895,0.00
E02006896,1651.65
E02006897,0.00
E02006898,0.00
E02006899,1341.52
E02006900,19753.41
E02006901,3897.02
E02006902,0.00
E02006903,476.56
E02006904,0.00
E02006905,9813.53
E02006906,5427.43
E02006907,8052.07
E02006908,0.00
E02006909,1629.06
E02006910,9275.94
E02006911,8414.15
E02006912,0.00
E02006913,0.00
E02006914,0.00
E02006915,0.00
E02006916,0.00
E02006917,0.00
E02006918,0.00
E02006919,0.00
E02006920,0.00
E02006921,308.53
E02006922,7842.57
E02006924,0.00
E02006925,4587.22
E02006926,0.00
E02006927,0.00
E02006928,0.00
E02006929,9713.84
E02006930,10127.39
E02006931,590.79
E02006932,1458.52
E02006933,0.00
E02006934,0.00
W02000001,1264.24
W02000002,0.00
W02000003,18594.50
W02000004,2510.64
W02000005,0.00
W02000006,6515.36
W02000007,0.00
W02000008,3882.13
W02000009,0.00
W02000010,11607.90
W02000011,8626.56
W02000012,0.00
W02000013,0.00
W02000014,0.00
W02000015,5233.80
W02000016,0.00
W02000017,285.28
W02000018,1655.84
W02000019,6650.14
W02000020,0.00
W02000021,4302.19
W02000022,185.12
W02000023,0.00
W02000024,1045.89
W02000025,3706.98
W02000026,2235.40
W02000027,11271.57
W02000028,0.00
W02000029,552.24
W02000030,1039.17
W02000031,7310.53
W02000032,6149.19
W02000033,3973.53
W02000034,0.00
W02000035,1973.05
W02000036,4357.89
W02000037,0.00
W02000038,0.00
W02000039,210.11
W02000040,0.00
W02000041,1520.54
W02000042,0.00
W02000043,9934.06
W02000044,0.00
W02000045,3393.49
W02000047,7193.66
W02000049,274.01
W02000050,10281.10
W02000051,659.80
W02000052,6860.34
W02000053,0.00
W02000054,0.00
W02000055,4178.02
W02000056,0.00
W02000057,4786.92
W02000058,801.11
W02000059,0.00
W02000060,4868.18
W02000061,6116.85
W02000062,0.00
W02000063,0.00
W02000064,0.00
W02000065,4223.52
W02000066,13469.15
W02000067,0.00
W02000068,0.00
W02000069,0.00
W02000070,0.00
W02000071,0.00
W02000072,16884.70
W02000073,9179.95
W02000074,2283.32
W02000075,0.00
W02000076,0.00
W02000077,0.00
W02000080,2102.72
W02000081,0.00
W02000082,0.00
W02000083,0.00
W02000084,0.00
W02000085,11120.80
W02000086,10239.16
W02000087,0.00
W02000088,12224.91
W02000089,8613.75
W02000090,0.00
W02000091,0.00
W02000092,1622.63
W02000093,2065.09
W02000094,5119.14
W02000095,0.00
W02000096,886.18
W02000097,676.95
W02000098,0.00
W02000099,10927.05
W02000100,1193.23
W02000101,47.42
W02000102,251.87
W02000103,4026.45
W02000104,12754.33
W02000105,2067.66
W02000106,702.83
W02000107,1559.55
W02000108,0.00
W02000109,6886.56
W02000110,447.07
W02000111,0.00
W02000113,6276.42
W02000114,0.00
W02000116,0.00
W02000117,1017.65
W02000118,6216.73
W02000120,0.00
W02000122,0.00
W02000123,4614.91
W02000124,5104.95
W02000125,0.00
W02000126,0.00
W02000127,1847.16
W02000128,1483.56
W02000129,0.00
W02000130,9958.44
W02000131,7253.68
W02000132,930.31
W02000133,0.00
W02000134,78.32
W02000135,2049.99
W02000136,1509.65
W02000137,4395.09
W02000138,2048.60
W02000139,0.00
W02000140,0.00
W02000141,1806.40
W02000142,1138.49
W02000143,1429.88
W02000144,787.86
W02000145,1671.46
W02000146,0.00
W02000147,706.85
W02000148,0.00
W02000149,20378.04
W02000151,0.00
W02000152,0.00
W02000153,0.00
W02000154,5541.00
W02000156,5476.56
W02000157,0.00
W02000158,0.00
W02000159,1717.91
W02000160,0.00
W02000161,537.64
W02000162,0.00
W02000163,1500.09
W02000164,1927.01
W02000165,12381.00
W02000166,6962.06
W02000167,7523.24
W02000168,4807.97
W02000169,0.00
W02000170,909.30
W02000171,1440.71
W02000172,8064.02
W02000173,0.00
W02000174,0.00
W02000175,2561.32
W02000176,0.00
W02000177,25760.64
W02000178,0.00
W02000179,0.00
W02000180,12909.77
W02000181,7803.70
W02000182,441.47
W02000183,378.84
W02000184,2475.82
W02000185,1315.78
W02000186,0.00
W02000187,0.00
W02000188,0.00
W02000189,463.98
W02000190,962.93
W02000191,0.00
W02000192,19326.91
W02000193,0.00
W02000194,437.03
W02000195,0.00
W02000196,452.31
W02000197,0.00
W02000198,0.00
W02000200,0.00
W02000201,908.09
W02000202,0.00
W02000203,244.95
W02000204,2153.00
W02000205,6272.04
W02000206,5595.99
W02000207,0.00
W02000208,0.00
W02000209,0.00
W02000210,921.45
W02000211,1388.13
W02000212,0.00
W02000213,0.00
W02000214,9526.46
W02000215,0.00
W02000216,5398.52
W02000217,0.00
W02000218,940.34
W02000219,8373.31
W02000220,0.00
W02000221,418.62
W02000222,0.00
W02000223,1869.66
W02000224,856.09
W02000225,5983.38
W02000226,0.00
W02000227,0.00
W02000228,7588.79
W02000229,0.00
W02000230,9303.31
W02000231,13926.96
W02000232,0.00
W02000233,0.00
W02000234,0.00
W02000235,0.00
W02000236,0.00
W02000237,0.00
W02000238,94.19
W02000239,12414.69
W02000240,0.00
W02000241,5196.70
W02000242,0.00
W02000243,0.00
W02000244,0.00
W02000245,2041.46
W02000246,5229.16
W02000247,0.00
W02000248,6797.30
W02000249,0.00
W02000250,322.01
W02000251,6907.75
W02000252,329.97
W02000253,7233.56
W02000254,0.00
W02000255,0.00
W02000256,0.00
W02000257,1328.45
W02000258,0.00
W02000259,0.00
W02000260,0.00
W02000261,3016.59
W02000262,0.00
W02000263,0.00
W02000264,2148.45
W02000265,6048.22
W02000266,0.00
W02000267,1995.79
W02000268,0.00
W02000269,0.00
W02000270,7824.83
W02000271,4328.81
W02000272,2045.12
W02000273,0.00
W02000274,0.00
W02000275,0.00
W02000276,1188.16
W02000277,21135.65
W02000278,0.00
W02000279,0.00
W02000280,0.00
W02000281,13492.42
W02000282,0.00
W02000284,11026.79
W02000285,56.39
W02000286,6591.50
W02000287,0.00
W02000288,0.00
W02000289,0.00
W02000290,0.00
W02000291,0.00
W02000292,0.00
W02000293,0.00
W02000294,0.00
W02000295,0.00
W02000296,0.00
W02000297,0.00
W02000298,7746.91
W02000299,0.00
W02000300,3832.99
W02000301,0.00
W02000302,8926.18
W02000303,0.00
W02000304,0.00
W02000305,0.00
W02000306,13336.68
W02000307,0.00
W02000308,0.00
W02000309,689.40
W02000310,0.00
W02000311,19144.76
W02000312,0.00
W02000313,1936.73
W02000314,0.00
W02000315,0.00
W02000316,0.00
W02000317,6663.87
W02000318,8299.56
W02000319,1364.04
W02000320,1727.10
W02000321,0.00
W02000322,0.00
W02000323,0.00
W02000324,0.00
W02000325,0.00
W02000326,4592.06
W02000327,0.00
W02000328,0.00
W02000329,0.00
W02000330,0.00
W02000331,0.00
W02000332,1596.78
W02000333,0.00
W02000334,0.00
W02000335,0.00
W02000336,1079.94
W02000337,4282.69
W02000338,6059.77
W02000339,5856.94
W02000340,0.00
W02000341,0.00
W02000342,0.00
W02000343,7698.43
W02000344,0.00
W02000345,3344.04
W02000346,0.00
W02000347,0.00
W02000348,0.00
W02000349,0.00
W02000350,0.00
W02000351,0.00
W02000352,0.00
W02000353,0.00
W02000354,0.00
W02000355,3680.01
W02000356,0.00
W02000357,0.00
W02000358,0.00
W02000359,0.00
W02000360,1546.92
W02000361,18966.10
W02000362,0.00
W02000363,2577.52
W02000364,115.51
W02000365,0.00
W02000366,6408.92
W02000367,0.00
W02000368,0.00
W02000369,15334.71
W02000370,0.00
W02000371,6889.96
W02000372,0.00
W02000373,0.00
W02000374,0.00
W02000375,1691.02
W02000376,11180.83
W02000377,3090.97
W02000378,2046.93
W02000379,2496.15
W02000380,0.00
W02000381,0.00
W02000382,0.00
W02000383,0.00
W02000384,2424.66
W02000385,0.00
W02000386,768.90
W02000387,0.00
W02000388,0.00
W02000389,0.00
W02000390,0.00
W02000391,0.00
W02000392,1193.67
W02000393,0.00
W02000394,0.00
W02000395,15457.48
W02000396,0.00
W02000397,0.00
W02000398,75.62
W02000399,0.00
W02000400,313.29
W02000401,0.00
W02000402,2784.54
W02000403,8566.29
W02000404,2444.96
W02000405,0.00
W02000406,11996.52
W02000407,1931.71
W02000408,316.03
W02000409,0.00
W02000410,0.00
W02000411,4163.00
W02000412,0.00
W02000414,0.00
W02000415,49.85
W02000416,5001.12
W02000417,3841.00
W02000418,0.00
W02000419,0.00
W02000420,454.71
W02000421,0.00
W02000422,18665.39
W02000423,636.89
