shortID,latitude,longitude,Slow,Fast,Rapid
55f660a1,51.48828,-0.39607,,,2
55f971e3,51.46911,-0.24671,1,,
55fc6a1a,51.45736,-2.11675,,,3
560003ff,52.06848,-1.01779,,,3
56032ed7,57.15637,-2.12975,,2,
56034f6b,54.87241,-1.69733,,2,
560dc419,51.44598,-0.17853,1,1,
560eb603,52.04134,-0.75117,,,3
561197cc,53.40929,-3.01623,,2,
56189b78,54.98508,-1.50177,,2,
561b0c94,51.41667,-2.50101,,2,
561cd0bc,51.49301,-0.16969,1,,
562349ff,52.95629,-1.14623,,2,
5629243c,51.43056,-0.34780,1,,
562e57d0,51.76360,-1.18099,2,,
56311cfc,51.38739,-0.09542,,2,
56336e5e,51.53418,-0.18572,1,,
5634f56c,51.45940,-0.04894,1,,
56358446,51.36987,-0.10130,,2,
56370604,51.68978,-0.41735,,2,
563b742a,51.54570,-0.09062,1,,
563c3bda,52.43162,-1.52677,1,,
563c81a0,54.24424,-0.77386,,1,
563dafe6,51.46006,-2.57423,,2,
563e3d72,54.74419,-1.99920,,2,
56432084,51.46047,-0.05934,1,,
56450107,53.36295,-1.31639,,2,
564f8fa3,52.41819,-1.47895,1,,
565522bd,51.54048,-1.77504,,2,
565535a9,53.30149,-2.40034,,,2
5655fdca,51.52627,-0.19846,1,,
5657e463,51.90220,-0.20006,,2,
5662a982,52.14085,-0.46942,,2,
56655a37,51.53194,-0.16892,1,,
5668db67,53.74302,-1.59835,,2,
566a3576,54.47166,-0.59589,,2,
566b9715,51.54533,-0.12848,1,,
566cf8f5,55.93131,-3.07306,,1,
566ece28,51.46817,-0.07935,1,,
56718cda,51.38541,-0.08322,1,,
56749d0b,51.45372,-0.97148,,1,
5675ff35,51.52434,-0.16530,1,,
5681e18a,51.09434,1.15254,,,2
568988f5,51.47737,-0.36361,1,1,
56900c8a,50.95121,-1.36134,,1,
5690f305,51.64623,-0.05990,,2,
569479b3,56.00527,-4.59117,,2,
5697ca5c,51.54251,-0.49051,,2,
569a09eb,55.07072,-3.60839,,1,
569ab743,51.48416,-0.17358,1,,
569fc4df,51.55963,-0.21935,1,1,
56a465c9,52.16230,-0.69727,,1,
56a7a66a,53.79979,-1.71266,,2,
56a8969e,51.52516,-0.18231,1,,
56a96832,52.89575,-1.42900,,,2
56ac6061,51.61289,-0.12820,1,,
56add98f,51.46376,-0.24402,,2,
56ae29d4,58.20656,-6.38064,,2,
56ae4600,51.53551,-0.10461,,2,
56af39e8,51.47273,-0.38496,1,1,
56b65e3f,51.61064,-0.42461,,2,
56b6944d,53.23748,-1.42984,,2,
56b6fd63,51.47413,-0.10145,1,,
56b8ceff,52.14292,-0.42440,,2,
56bc6abe,53.27955,-2.89771,,2,
56bd571c,51.51535,0.01080,2,,
56be6ae0,53.57008,-2.88421,,2,
56c2bce1,52.98017,-3.37056,,1,
56c31ac2,51.49043,-0.19247,1,,
56c50dde,51.41557,-0.18928,1,1,
56c6d19e,51.49664,-0.15742,1,,
56c95935,53.15214,-0.21554,,2,
56ca899f,52.40537,-1.51550,,,3
56dadc79,51.55689,-0.12757,1,1,
56dba115,51.46269,-0.15724,1,,
56de536d,51.48944,-0.17440,1,1,
56dee430,54.66020,-5.66855,1,1,
56e0cd54,51.53413,0.71607,,1,
56e260e7,55.90575,-4.41359,,2,
56e35bb7,55.67228,-3.77469,,1,
56e6c4f8,51.49117,-2.68935,,,2
56e6f4e5,50.82696,-0.11665,1,,
56e7e296,53.47690,-2.24965,,2,
56ef52b0,54.84795,-2.05446,,1,
56f00a07,51.51597,-0.40310,,1,
56f8a8eb,52.75444,0.40487,,,3
56fac784,52.98499,-1.11975,,,2
56fd5b7d,51.48982,-0.11689,1,,
56fe5cab,51.41349,0.20455,,1,
56ffce67,51.51879,-0.20833,1,,
5701f2db,51.48546,-0.17730,1,,
57039d60,52.47559,-1.47376,,2,
57059f59,51.49502,-0.26826,1,,
57068cc2,53.54529,-2.13647,,1,
5707561e,51.48250,-0.01342,1,1,
5710970f,55.86489,-4.27016,,2,
5711a07a,52.91747,-1.26238,,2,
5715c8d9,51.53798,-0.17976,1,,
5718b2cf,53.03797,-1.19838,,2,
571c2a70,51.45571,-0.15402,1,,
571cc938,51.24180,-0.16739,,2,
57236c4b,51.54371,-0.34240,,3,
572db771,55.73357,-3.83494,,1,
572eaf86,51.47008,-0.01696,1,,
572edb72,51.46959,-0.45283,,2,
572fecdc,51.45856,-0.20913,,,3
57321d2a,51.58501,-0.07166,,2,
5734bb48,51.44716,-2.62225,,1,
5735438d,50.82057,-0.33714,1,,
57371684,51.52721,-0.09462,1,1,
573904d4,54.00398,-1.44181,,1,
573c5727,51.48131,-0.46155,,2,
5742b33b,50.82365,-0.15360,1,,
574413ff,51.61678,-0.05902,1,,
57531733,55.92002,-3.07872,,2,
57540f8d,53.00170,-1.13107,,2,
57563ba7,53.22730,-2.70184,,2,
5758cc58,53.36076,-4.27537,,2,
575c4612,51.55550,-0.13721,1,,
57627478,51.53377,0.12703,1,1,
5763f951,53.46521,-2.93441,,2,
5769b23a,55.10296,-3.58078,,2,
576a43fa,51.44106,-0.15852,,2,
576bbc38,52.95154,-0.95233,,,2
576cd01c,50.86116,-0.71306,,1,
576d5cc1,53.22688,-0.53752,,2,
576e03a0,51.57299,-0.34112,,1,
576f6a84,51.48436,-0.27615,1,,
57723f99,53.46521,-2.93441,,2,
57742c75,51.48033,-0.09972,1,,
57783bea,53.01850,-1.30588,,2,
57785c5f,50.88546,-1.24498,,2,
577ab017,53.49793,-2.51838,,1,
577bf73a,53.46271,-2.23432,,1,
577c5dea,51.38076,-0.12377,,,2
577c63f9,51.54115,-2.56874,,2,
577e9f0d,51.51446,-0.18086,1,,
577ec2ef,51.58458,-0.02266,,2,
578463f7,51.36854,-0.19542,,2,
5785d5fa,51.52110,-0.08751,2,,
5789f902,51.45886,-0.01143,1,1,
578b1543,52.56498,-0.28745,,,2
578ca46a,56.05314,-2.69898,,2,
578e8fa3,51.51921,-0.20147,1,,
5794b590,50.99762,-0.10151,,2,
57956728,51.51637,-0.20759,1,,
5796152f,50.28812,-5.15113,,,3
579763cf,52.15265,-0.70112,1,1,
579ab48b,53.29552,-3.73018,,2,
579e3785,52.39516,-1.47055,1,,
579f1da6,55.03907,-1.45162,,1,2
57a1fa50,51.35664,0.10593,1,1,
57a7cd4a,51.47875,-0.60594,,1,
57ad6bee,51.47914,-0.18401,1,,
57b35ccf,52.09240,-1.94970,,2,
57b4c217,51.59473,-0.28610,,,2
57c08ea1,53.39724,-2.98090,1,,
57c92c2a,51.52496,-0.18908,1,,
57c95c5d,51.46768,-0.12307,1,,
57cd256b,50.83198,-0.78265,,2,
57cf2181,50.82689,-0.14867,1,,
57d5a027,51.49015,-0.25678,1,,
57d886a4,51.45740,-0.16649,1,,
57d8f002,54.07054,-2.77226,,2,
57d9feca,52.48706,-0.70524,,2,
57e21b6a,51.61689,-0.07310,1,,
57e2526f,51.59428,-0.00137,1,,
57e477db,51.44880,-2.59505,1,1,
57e6dd5e,51.48046,-0.43961,2,,
57e80e91,55.86454,-4.26920,,2,
57ea3f20,51.42929,-0.13994,1,,
57ed2a56,54.54433,-1.31850,,2,
57ed6ae9,52.64360,-2.05497,,,3
57f2b3cf,56.45649,-3.02519,,2,
57f4bb99,51.37821,-2.35942,,2,
57f70fd5,53.39243,-0.77504,,,3
57fac2df,51.51760,-0.12984,1,,
57fb5bc1,51.50729,-0.19330,1,,
57fba994,51.57100,-0.04336,,2,
57fc6f44,51.52055,-0.09777,2,,
5805ab05,51.80136,-0.17266,,2,
5807fd4c,51.59840,-0.09404,1,1,
580aea56,51.45517,-0.07478,1,,
580cd943,51.46497,-0.22821,1,,
58122e14,51.50205,-0.30841,1,1,
58130e58,51.52387,-0.18295,1,,
581e8e6b,50.68073,-1.51560,,2,
581e9eed,51.51830,-0.19687,1,,
581fe605,50.79723,-0.66935,,2,
5825afac,51.50697,-0.19472,1,,
582697fd,50.91073,-1.40747,,1,
582967e0,53.37231,-1.48621,2,,
58388f1a,51.80409,-0.18586,,2,
58391e86,51.61188,-0.42742,,2,
583e70bc,51.02750,-3.08810,,2,
583f4bb4,51.48396,-0.16770,,,2
58411527,50.95114,-1.36139,,1,
58417294,51.50116,-0.25123,1,,
58428943,51.47801,-0.61625,,1,
584438eb,51.45851,-0.34724,1,1,
58463b55,53.36528,-2.73848,,2,
5848b84e,51.51949,-0.11875,1,1,
584fc000,51.36950,-0.19582,,2,
58519159,53.55785,-2.13752,,1,
5853ccb9,54.57465,-1.20485,,2,
585658b6,52.58661,-1.10809,,2,
58574193,51.51757,-0.09491,1,1,
5859953a,54.49385,-1.35274,,1,
5859a872,53.14543,-1.19899,,2,
585a173a,51.59508,-0.14572,,,2
585b8b77,51.54132,-0.17278,1,,
585c3903,50.83160,-0.19013,1,,
585dc7fb,54.16571,-0.85533,,2,
58630f91,51.48536,0.01538,1,,
586ed62c,51.43410,-0.07228,1,,
586f35ba,51.89936,-2.07060,,2,
587473c0,53.71097,-1.33834,,2,
5876221c,54.54846,-1.57395,,2,
58775899,51.52297,-0.13904,1,,
587990a2,52.27625,-1.59996,,2,
587bf32f,51.46184,-0.15257,1,,
587cfeb5,52.25354,-1.38639,,2,
587fa0ae,55.03822,-1.71074,,1,
589028a9,52.38829,-1.73631,,1,
58907b67,53.78284,-1.79699,,2,
589515fb,51.39172,-0.22296,1,1,
5895888f,51.50132,-0.19919,,1,
5899ced5,51.50250,-0.07359,1,1,
589a205b,51.45110,-0.05724,1,,
589ed0f0,51.56196,-0.14658,1,,
58a1fea8,50.85244,-1.08738,1,,
58a23615,51.49025,0.06366,1,1,
58a37084,51.52296,-0.18039,1,,
58a543ed,53.25400,-4.30727,,1,2
58a55e29,51.88830,0.90704,,1,
58a7c039,51.47158,-0.20397,1,,
58abb6a8,52.03871,-0.77102,,2,
58ad2605,52.41624,-1.55096,1,,
58b01554,51.43056,0.05774,1,1,
58b1de6e,51.48618,-0.18443,1,,
58bb56b4,51.43255,-2.19311,,2,
58bd39fe,51.15066,1.30421,,2,
58bd5f93,51.50689,-0.20459,1,,
58c58f9c,54.64707,-6.74739,,2,
58c700c0,51.48200,-0.18561,1,1,
58c80ac3,51.46784,-0.25646,1,,
58ca3758,51.51619,-0.18892,2,,
58ca56b8,52.04283,-0.75941,,2,
58ca7131,51.52312,-0.18323,1,,
58cea74f,51.53502,-0.14188,1,,
58d6f20a,52.23165,0.70683,,2,
58d7ca2e,53.70171,-2.28440,,2,
58daf01b,55.06969,-3.60680,,2,
58dd6369,53.00791,-2.23320,,,2
58e0f4f2,50.26048,-5.04678,,2,
58eb29f5,51.88476,0.92980,,2,
58efeeac,51.45381,-0.07643,1,,
58f32335,50.77027,0.28175,,2,
58f7f8fa,52.39241,-1.52844,,2,
58f81aa3,51.94900,-0.27458,,2,
58f9067f,54.57736,-1.22618,,2,
58fc3176,51.65657,-0.41784,3,,
59002249,51.50095,-0.18573,1,,
5904581b,52.65530,0.68384,,,1
5904b637,51.48542,-0.17501,1,,
59056fc9,51.45202,-0.15141,1,,
590d63db,53.79693,-1.37852,,2,
59105201,51.49867,-0.27001,1,1,
5912d894,55.03297,-7.19941,,2,
5918a5a6,51.55426,-0.15343,1,,
5919cc50,56.96630,-2.22564,,,3
591fbdd9,54.95871,-1.67428,,,3
5921fd99,51.53691,-0.14598,1,,
5925b70a,51.52259,-0.18302,1,,
5929b09f,51.42713,-0.33106,1,1,
592ad7c4,56.64836,-2.88750,,2,
592df050,55.84824,-4.43643,,2,
592e968a,51.31494,-0.23248,,2,
59314fd5,53.57608,-2.43077,,1,
59321adb,51.07010,-1.31020,1,,
5934fb29,52.03956,-0.76262,,2,
5937bc13,55.00482,-1.61953,,1,
59396f74,51.51837,-0.13967,1,,
5940b7ad,52.39816,-1.52343,1,,
5942aee7,51.47623,-0.05430,1,,
5945f39f,51.08065,1.18082,,2,
59467a84,50.74312,-1.89796,,,3
594b6aa1,54.77706,-1.57395,,1,
594d8101,52.40195,-1.50175,,2,
5950f442,51.67170,-0.04040,,1,2
5951680e,53.74955,-2.68133,,2,
5951917c,55.94012,-3.31211,,2,
5954aab3,51.50183,-0.38615,1,,
59574b38,51.71736,-1.21706,,2,
5957e84d,51.47874,-0.20351,1,1,
5958c80a,51.52248,-0.18527,2,2,
596210b3,53.34266,-2.73316,,2,
5965f2b9,54.58833,-5.93610,,2,
5967ef48,54.74916,-1.62441,,,2
596a6f96,51.49527,-0.27780,,2,
59732413,53.39123,-3.18211,,,2
597e056a,54.58100,-1.22559,,1,
598013f5,54.04913,-2.88806,,2,
59816ab9,51.64829,-0.38639,1,,
59843bfb,51.47289,-0.38484,3,,
5987bc50,52.96726,-1.08610,,2,
59880895,51.55165,-0.20758,1,,
598a3242,54.96853,-1.62244,,1,
5990653d,55.18893,-1.54957,,2,
599131ef,50.79315,-1.07715,1,,
59927624,51.88189,-0.42069,,2,
599411d2,51.49018,0.02408,,2,
5999d574,50.83731,-0.13639,1,,
599aa45a,52.92891,-1.27374,,2,
59a5d9cb,54.74918,-1.62442,,,2
59a8190a,51.55973,0.14878,,,3
59acf66e,51.38740,-2.70827,,1,
59ad5552,51.39546,-0.11494,,,3
59ada654,54.88683,-1.57708,,1,
59ae56bb,51.46293,-0.15427,1,,
59ae9015,51.59025,-0.01541,,2,
59b177cf,54.96851,-1.62240,,1,
59b1d1f2,53.14251,-1.55229,,2,
59b425a2,51.56119,-0.01316,1,,
59b5781c,51.52007,-0.20185,1,,
59b670e9,51.52999,-0.00993,,1,
59badf42,52.41951,0.86124,,2,
59bc8167,51.58640,-0.01866,1,,
59bd1775,50.97028,0.09476,,2,
59c055d7,51.29901,0.44159,,1,2
59c32bd4,51.48331,-0.31364,1,1,
59c82c60,51.10521,-4.15970,,,2
59cdb560,51.50760,-0.34587,,1,
59cf4bbd,51.47487,-0.05901,1,,
59d56caf,51.54573,-0.18200,1,,
59d9ca2a,51.48621,-0.09305,1,,
59dc640d,51.48861,-0.25129,1,,
59dcc6af,51.56871,0.03425,1,,
59dda07e,51.48795,-0.19525,1,,
59ddc55f,51.52213,-0.14992,1,,
59de9436,52.03610,-0.76510,,2,
59e29dc7,54.97770,-1.59920,,2,
59e51aa0,51.51464,-2.54309,,2,
59e52c1b,53.57617,-1.42134,,2,
59e57215,51.27619,0.39633,,2,
59e69b79,51.94964,-1.19891,,,2
59e71f91,51.44923,-0.32443,1,,
59f6bd7d,52.69210,-1.99835,,,2
59f7026f,51.26677,0.61438,,,2
59ff15c6,52.92918,-1.16395,,2,
59ff2e81,55.85497,-4.35703,,2,
5a00e471,51.36941,-0.19588,,2,
5a031b4c,52.35249,-1.15927,,2,
5a081c2f,51.46523,-0.17171,1,1,
5a0abf71,55.14478,-2.25389,,2,
5a0c7ef9,53.53530,-2.28912,,2,
5a0de25c,54.97417,-1.61909,,1,
5a19e7e0,52.63158,-1.13489,,2,
5a1b4cb5,53.67904,-1.58125,,1,2
5a1c0dcc,51.48405,-0.25486,1,,
5a1d2105,51.41503,-0.20089,1,1,
5a25d68f,52.96375,-1.07683,,2,
5a288002,51.52867,-0.24431,,2,
5a2d3266,50.72678,-2.93607,,2,
5a3b3374,51.30664,-0.34281,,2,
5a3cd892,51.38283,-0.07995,1,,
5a3ed1af,55.07559,-1.57001,,2,
5a4555e3,51.46744,-0.26288,1,,
5a47e839,53.80236,-1.54364,,1,
5a534612,51.50887,-0.15445,,2,
5a58eebb,50.81918,-0.10718,1,,
5a5a2994,54.36808,-6.21871,,2,2
5a5e680a,52.51139,-0.67278,,2,
5a5eab21,51.44406,-0.97426,2,,
5a6860e3,51.36946,-0.19616,,2,
5a69f84e,51.72337,-0.62075,1,,
5a6a7f5d,52.89879,-1.26872,,2,
5a6b6c6b,52.13956,-0.46684,1,1,
5a6bd777,54.89255,-1.57702,,,2
5a704ff4,51.55377,-0.29722,2,,
5a724aa3,51.51432,-0.18071,1,,
5a739944,51.45289,-0.16377,1,,
5a788dfc,52.04001,-0.76003,,2,
5a79176d,51.38210,-0.28474,1,1,
5a7e0869,51.40033,0.01844,1,1,
5a81b9fa,54.48375,-6.61686,,1,
5a8501d7,51.48484,-0.12746,,1,
5a88c0ad,51.50731,-0.12946,1,1,
5a8a0f27,55.17298,-2.43758,,1,
5a8be716,51.40998,-0.29894,1,,
5a908035,53.34574,-2.83895,,1,2
5a90c772,51.49558,-0.25297,1,,
5a98da64,51.72225,-0.61995,1,,
5a99388e,53.38564,-2.35204,,2,
5a99b174,52.28206,-1.59084,,2,
5a9c09d6,53.47144,-2.29455,,2,
5aac58b7,52.96624,-1.11097,,2,
5aad2871,54.99476,-1.43502,,2,
5aaffbae,54.86994,-6.27494,,2,
5ab6a5dd,51.54065,-1.77496,,2,
5abb1c90,51.07010,-1.31070,1,,
5abbed55,53.47144,-2.29455,,2,
5abc9858,51.43547,-0.34997,,2,
5abee774,51.61903,-0.30082,,2,
5abf7f21,50.36924,-4.14492,,,3
5abfc587,51.53083,-0.19787,1,1,
5ac56688,51.56128,-1.78868,,2,
5ac5b501,51.55535,-0.11274,1,1,
5ac5d1e1,54.95807,-1.54081,,1,
5aca8e04,51.52875,-0.10024,1,1,
5acc291f,51.49969,-0.15418,1,1,
5ad2c993,54.85520,-5.80305,,2,
5ad4bcc6,51.57773,0.06482,,,2
5adda105,55.94526,-3.05776,,2,
5adf289a,51.55182,-0.13414,1,,
5adfc37e,50.62025,-4.68310,,2,
5ae67657,51.45161,-0.09787,1,,
5ae8841a,53.81541,-1.60378,,2,
5aea50e0,51.47774,-0.09880,1,,
5aefab87,51.50470,-0.32417,1,,
5af12512,51.44480,-0.14165,1,,
5af2ae04,51.51620,-0.16034,1,,
5afb7955,51.48710,-0.17102,1,,
5afced39,56.18577,-3.17781,,2,
5afe6cff,55.87744,-4.40387,,1,
5b0053be,51.44722,-0.16199,,2,
5b01c05b,51.49841,-0.22878,1,,
5b01cb0b,52.67147,-0.72936,,2,
5b03d498,53.45551,-2.11114,,1,2
5b045a45,54.27811,-0.40609,,2,
5b04bd53,52.41481,-1.50256,,2,
5b06ed95,51.47585,-0.24405,1,,
5b0bf89b,51.53014,-0.21183,1,,
5b146d93,53.82974,-1.53918,,2,
5b183ba3,52.26034,-1.15909,,2,
5b1c222d,51.42175,-0.19988,1,1,
5b1d2663,51.47675,-0.09734,1,,
5b1dddeb,52.56339,-0.26032,,1,2
5b259eff,51.69435,-4.93461,,2,
5b25c042,51.57217,-1.31045,,2,
5b299e07,54.91220,-1.52094,,,3
5b2aa858,55.67651,-4.06639,,1,
5b2b2d2b,51.53080,-0.21370,1,,
5b2cbb14,51.45271,-0.32350,1,,
5b2f16e9,51.44474,-0.14851,1,,
5b2f8a09,52.63609,-1.13853,,1,
5b2fa35f,51.46609,-0.13645,1,,
5b34f52c,51.58872,-3.00387,,2,
5b356ba8,51.55720,-0.39380,1,1,
5b359e02,55.12848,-1.51229,,,3
5b3bf438,52.28664,-1.56315,1,,
5b3f2840,54.92160,-1.46792,,2,
5b414173,51.42336,-0.19423,1,,
5b44f2d7,51.42640,-0.99070,2,,
5b47026d,52.40953,-1.54140,1,,
5b4c3b70,51.52064,-0.15165,,2,
5b4e256d,54.97676,-1.61569,,1,
5b540eff,53.21466,-1.67446,,2,
5b5b50e4,51.47046,-0.17570,1,1,
5b5c37f4,51.50745,-0.47140,1,1,
5b63f3f6,60.15756,-1.15690,,2,
5b6a98d1,54.96774,-1.60954,,1,
5b6b64af,55.82904,-4.21479,,1,
5b6dc45a,54.55708,-1.27516,,2,
5b6ede1e,50.64157,-3.56046,,,2
5b6f6f2d,54.91828,-1.48684,,1,
5b7421d5,51.59948,-0.26664,1,1,
5b78b713,53.80844,-1.46756,,,2
5b78c26c,51.43578,-0.15342,1,,
5b7bf4ec,52.41288,-1.46788,,1,
5b83d277,51.48013,-0.41437,,2,
5b875247,53.79135,-1.74862,,1,2
5b8765c4,51.45781,-0.05305,1,,
5b8b9caf,51.53059,0.14320,2,,
5b8c44bb,51.41043,-0.05100,1,1,
5b94f80f,50.54615,-4.91626,,2,
5b951c7b,54.97259,-2.09719,,,3
5b99defa,51.41349,0.20455,,1,
5b9a872c,50.82860,-0.18510,1,,
5ba35f34,51.54250,-0.49056,,2,
5ba84bfd,53.38144,-2.90853,,2,
5ba940ce,51.47624,-0.08431,1,,
5bab0551,51.57928,-0.12480,,,2
5bad1ee2,51.37931,-0.29025,,2,
5bb09837,53.29771,-3.72710,,2,
5bbb6ec0,51.46523,-0.17171,1,1,
5bbc67c3,51.76187,-0.01270,,2,
5bbc70fa,53.37175,-2.73039,,1,
5bbcc3ab,53.04447,-1.73694,,2,
5bc20fa3,51.27069,0.03989,,,3
5bc8eea2,51.44208,-0.41542,2,,
5bccd58a,51.43677,-0.18648,1,1,
5bcde2a3,53.40046,-2.29754,,2,
5bdd7b38,51.65700,-0.41776,,,2
5bde9f58,51.88768,-1.16492,,2,
5be33cbb,51.81500,-0.81054,,2,
5becd18a,50.79919,-1.99068,,2,
5bedc074,50.35743,-4.45761,,,3
5bf42033,51.41296,-0.14214,1,,
5bf862e9,51.51792,-0.14561,2,,
5bff155d,51.58385,0.40458,,1,
5c02ec1f,53.35603,-2.16383,,1,
5c0c28b2,50.75784,0.27749,,,2
5c0c3898,50.88102,-1.87833,,2,
5c110974,52.75965,-1.24525,,1,
5c132171,51.47657,-0.18965,1,,
5c15ecc4,52.05606,-2.70933,2,,
5c161c91,53.07828,-0.81541,,2,
5c16b0d0,54.96849,-5.95087,,2,
5c17e55d,51.47677,-0.09487,2,,
5c1901e1,51.43080,-0.31483,1,,
5c1bcd14,51.49589,-0.23363,1,,
5c1d6ec5,53.41468,-2.92195,1,,
5c1e4de4,50.89858,-1.37913,,2,
5c2789c2,51.51058,-0.07364,1,1,
5c282eec,52.41911,-1.83127,,2,
5c2a1cf1,53.63286,-2.98123,,2,
5c2a9353,51.61928,-0.72038,,2,
5c2c590c,50.77250,0.26866,,2,
5c2fc00b,51.53693,-0.05205,1,1,
5c2ffa92,51.47281,-0.33235,1,,
5c30834c,51.69478,-4.94083,,2,
5c353d0c,51.43322,-0.18253,1,,
5c376f6d,54.87762,-6.34699,,2,
5c38e19a,51.53886,-2.58406,,2,
5c3ec933,51.48400,-3.16633,,,2
5c421fd6,51.57059,-0.01555,,2,
5c46734a,56.08164,-3.39411,,1,
5c48060a,51.61928,-0.72038,,2,
5c484de4,51.49960,-0.20263,1,,
5c4de404,51.58451,-0.35179,1,,
5c4ebfff,55.86841,-4.29054,,2,
5c502d19,55.07072,-3.60839,,1,
5c5451c8,51.51371,-0.02121,1,1,
5c54e0e0,52.40611,-1.46426,,1,
5c55b47e,51.49655,-0.22392,,2,
5c5da3a2,51.06760,-1.29980,,2,
5c671123,51.53402,-0.16520,1,,
5c6806e5,56.39634,-3.45295,,2,
5c6d2c43,56.46140,-2.96630,,1,
5c73ca1e,52.03851,-0.76924,,2,
5c75bc33,51.60571,-0.06735,,2,
5c7646b1,51.55985,-0.14349,1,,
5c77906c,51.45231,-0.05706,1,,
5c77de86,51.44071,-0.12211,1,,
5c7f7fca,51.52959,-0.29462,,,2
5c80428f,55.02067,-1.50870,1,1,
5c81d88d,51.88703,-1.75482,,1,
5c81e23a,51.45487,-2.60806,,1,
5c83068b,51.48642,0.09077,,1,
5c845c7a,51.45794,-0.09431,1,,
5c857bc1,51.87519,-0.39408,1,1,
5c887156,51.36789,-0.36662,,2,
5c8887e8,51.51720,-0.15763,1,,
5c899e28,51.65165,-0.08414,,2,
5c8adf9d,52.01559,-0.72253,,,3
5c904be7,52.04000,1.09901,,2,
5c969a9d,53.46711,-2.24676,,1,
5c988692,51.64146,0.05372,,2,
5c9a093b,51.56019,-0.07828,1,,
5c9bd5fa,51.39060,0.50637,,1,
5c9db3ac,54.35073,-6.65903,,2,
5ca1c643,51.51603,-0.07211,,2,
5ca39890,51.49539,-0.22832,1,,
5ca50791,52.66922,-1.10616,,2,
5ca9cfea,51.40409,-0.12460,,2,
5cae0d98,51.48517,0.03201,1,,
5cb202bd,51.46419,-0.15345,1,,
5cb73525,51.49018,-0.21457,1,1,
5cb9bfe4,51.36115,-0.11822,,2,
5cba7f6f,51.48031,-0.21109,1,,
5cc030b5,51.73563,-1.19586,1,1,
5cc03f92,51.57770,-0.03697,1,,
5cc08528,51.52728,0.03092,,2,
5cc93ee3,51.42994,-0.12067,1,,
5cc9eb17,51.80411,-0.18581,,2,
5ccb9d0e,51.52692,-0.09041,1,1,
5ccbcd77,56.38659,-3.47890,,,2
5ccbe330,54.57563,-1.10346,,2,
5ccd2108,51.51413,-0.16242,1,,
5ccdb246,51.56519,-0.00073,1,,
5ccfc67c,54.88546,-1.36654,,1,
5cd21643,50.83816,-0.13535,1,,
5cd52f3f,51.14522,-2.72047,,,3
5ce52d2d,51.50636,-0.22824,1,,
5ce6577c,51.56363,0.03485,1,,
5cedc21c,51.40401,0.01732,2,,
5cee3bdd,51.50780,-0.34587,,1,
5cf016ee,52.06008,-1.32812,,2,
5cf28b69,53.55391,-2.77516,,,2
5cf6e0af,57.15099,-2.09839,,2,
5cfcc197,54.94611,-1.54833,,1,
5cffc740,51.54462,-0.13278,1,,
5d01405b,50.82716,-0.17528,1,,
5d090fc3,51.44694,-0.15007,1,1,
5d0a2105,52.30666,-1.12310,,,2
5d0c0b2d,51.49270,-0.18748,1,,
5d0dee08,54.91204,-1.54244,,1,
5d0e19c6,51.45487,-2.60906,,1,
5d12a39b,53.01496,-1.35949,,2,
5d13bb7b,51.56649,-0.02907,,2,
5d1442f6,51.50578,-0.22942,,2,
5d1b955d,51.61141,0.00539,1,,
5d1ba4e5,51.30244,0.16088,,2,
5d1cf5d1,54.11286,-3.23568,,2,
5d20d65a,53.54930,-2.80492,,2,
5d241c97,51.44629,-0.44630,,2,
5d2a82cf,54.34640,-6.65329,,2,
5d2ff575,51.53115,-0.20808,1,,
5d3ab95e,51.36567,-0.15962,,,2
5d3ad84b,51.12532,-0.00436,1,,
5d3bbe32,51.48405,0.03268,1,,
5d3d1a17,55.96996,-3.18537,,2,
5d3d2480,51.51262,-0.23036,1,,
5d3dee71,51.49055,-0.14102,1,,
5d3e52e7,53.70430,-1.64113,,2,
5d410441,51.41859,-0.19385,1,1,
5d4341b5,52.62693,1.30649,,2,
5d452862,51.53547,-0.16261,1,,
5d4acfa1,54.79868,-2.86887,,,2
5d4fd284,51.58215,0.03387,1,,
5d50ce11,54.98929,-1.44080,,2,
5d50d910,54.90303,-1.37510,1,,
5d5b4737,54.63099,-1.31796,,1,2
5d6d1c0e,51.52064,0.03974,,2,
5d70d224,51.55757,-0.13089,1,,
5d767a83,52.00283,-0.79405,,,2
5d77e642,51.46171,-0.11858,1,,
5d79c737,53.40853,-2.93219,,1,
5d7f0c02,51.74626,-2.21896,,,2
5d807918,53.55346,-0.49376,,2,
5d86e464,54.78537,-1.58515,,1,
5d8804b8,52.97269,-3.07032,,2,
5d88c05e,51.48140,-0.04418,,2,
5d8dbc3d,51.47980,-0.33889,1,,
5d8fddcb,57.14536,-2.28621,,2,
5d92c072,52.40884,-1.54293,1,,
5d964587,52.42569,-1.52492,1,,
5d97e76b,53.46170,-2.35918,,1,
5d9c1505,51.43061,-0.12513,1,,
5da361ad,51.50135,-0.08718,4,,
5da95a16,52.06014,-2.72741,,2,
5dac70d6,51.51098,-0.37067,1,1,
5dad4444,51.07337,-4.06107,,2,
5dade877,51.57866,-0.01046,1,,
5db0f83e,51.47686,-0.12327,,,2
5db5322b,51.49876,-0.32576,1,1,
5db60c98,51.82918,-1.30756,2,,
5dbeb2c6,51.74045,-0.23584,,2,
5dc57908,51.51682,-0.15216,1,,
5dc89c28,51.49450,-0.15376,2,,
