msoa11cd,Representative ULEVs
E02006259,78.0
E02006260,193.0
E02006261,271.0
E02006262,569.0
E02006263,648.0
E02006264,395.0
E02006265,426.0
E02006266,491.0
E02006267,426.0
E02006268,233.0
E02006269,370.0
E02006270,370.0
E02006271,563.0
E02006272,427.0
E02006273,280.0
E02006274,239.0
E02006275,143.0
E02006276,787.0
E02006277,918.0
E02006278,918.0
E02006279,215.0
E02006280,775.0
E02006281,358.0
E02006282,627.0
E02006283,811.0
E02006284,128.0
E02006285,128.0
E02006286,128.0
E02006287,499.0
E02006288,253.0
E02006289,115.0
E02006290,150.0
E02006291,363.0
E02006292,605.0
E02006293,450.0
E02006294,363.0
E02006295,308.0
E02006296,495.0
E02006297,705.0
E02006298,231.0
E02006299,204.0
E02006300,204.0
E02006301,204.0
E02006302,227.0
E02006303,114.0
E02006304,114.0
E02006305,114.0
E02006306,239.0
E02006307,239.0
E02006308,239.0
E02006309,125.0
E02006310,125.0
E02006311,207.0
E02006312,332.0
E02006313,125.0
E02006314,328.0
E02006315,301.0
E02006316,246.0
E02006317,209.0
E02006318,209.0
E02006319,574.0
E02006320,671.0
E02006321,507.0
E02006322,561.0
E02006323,1161.0
E02006324,462.0
E02006325,1305.0
E02006326,462.0
E02006327,829.0
E02006328,934.0
E02006329,365.0
E02006330,778.0
E02006331,365.0
E02006332,1460.0
E02006333,681.0
E02006334,1265.0
E02006335,477.0
E02006336,237.0
E02006337,916.0
E02006338,676.0
E02006339,237.0
E02006341,962.0
E02006342,962.0
E02006343,1142.0
E02006344,809.0
E02006345,715.0
E02006346,1371.0
E02006347,3822.0
E02006348,927.0
E02006349,198.0
E02006350,571.0
E02006351,582.0
E02006352,198.0
E02006353,563.0
E02006354,582.0
E02006355,345.0
E02006356,582.0
E02006357,563.0
E02006358,1099.0
E02006359,780.0
E02006360,1582.0
E02006361,797.0
E02006362,466.0
E02006363,764.0
E02006364,909.0
E02006365,764.0
E02006366,900.0
E02006367,1045.0
E02006368,966.0
E02006369,1923.0
E02006370,1049.0
E02006371,403.0
E02006372,403.0
E02006373,403.0
E02006374,1313.0
E02006375,1149.0
E02006376,686.0
E02006377,1176.0
E02006378,1439.0
E02006379,550.0
E02006380,550.0
E02006381,1355.0
E02006382,348.0
E02006383,672.0
E02006384,672.0
E02006385,396.0
E02006386,672.0
E02006387,672.0
E02006388,348.0
E02006389,936.0
E02006390,264.0
E02006391,264.0
E02006392,264.0
E02006393,186.0
E02006394,4369.0
E02006395,492.0
E02006396,532.0
E02006397,890.0
E02006398,162.0
E02006399,720.0
E02006400,496.0
E02006401,191.0
E02006402,315.0
E02006403,380.0
E02006404,467.0
E02006405,296.0
E02006406,306.0
E02006407,174.0
E02006408,401.0
E02006409,358.0
E02006410,227.0
E02006411,184.0
E02006412,696.0
E02006413,332.0
E02006414,463.0
E02006415,956.0
E02006416,735.0
E02006417,485.0
E02006418,176.0
E02006419,304.0
E02006420,304.0
E02006421,1103.0
E02006422,470.0
E02006423,736.0
E02006424,470.0
E02006425,470.0
E02006426,166.0
E02006427,377.0
E02006429,663.0
E02006430,950.0
E02006431,392.0
E02006432,249.0
E02006433,899.0
E02006434,183.0
E02006435,660.0
E02006436,475.0
E02006437,665.0
E02006438,1531.0
E02006439,815.0
E02006440,815.0
E02006441,815.0
E02006442,815.0
E02006443,246.0
E02006444,815.0
E02006445,504.0
E02006446,858.0
E02006447,815.0
E02006448,246.0
E02006449,610.0
E02006450,1118.0
E02006451,403.0
E02006453,1363.0
E02006454,293.0
E02006455,293.0
E02006456,124.0
E02006457,459.0
E02006458,754.0
E02006459,707.0
E02006460,372.0
E02006461,1063.0
E02006462,563.0
E02006463,707.0
E02006464,707.0
E02006465,707.0
E02006466,335.0
E02006467,1254.0
E02006468,425.0
E02006469,520.0
E02006470,435.0
E02006471,604.0
E02006472,751.0
E02006473,251.0
E02006474,937.0
E02006475,467.0
E02006476,312.0
E02006477,467.0
E02006478,312.0
E02006479,576.0
E02006480,467.0
E02006481,312.0
E02006482,312.0
E02006483,467.0
E02006484,155.0
E02006485,155.0
E02006486,551.0
E02006487,84.0
E02006488,376.0
E02006489,623.0
E02006490,400.0
E02006492,3141.0
E02006493,710.0
E02006494,204.0
E02006495,1321.0
E02006496,204.0
E02006497,434.0
E02006498,710.0
E02006499,434.0
E02006500,434.0
E02006501,710.0
E02006502,230.0
E02006503,1150.0
E02006504,887.0
E02006505,971.0
E02006506,35.0
E02006507,793.0
E02006508,1989.0
E02006509,200.0
E02006510,753.0
E02006511,1190.0
E02006512,579.0
E02006513,483.0
E02006514,483.0
E02006515,889.0
E02006516,2157.0
E02006517,1013.0
E02006518,1080.0
E02006519,524.0
E02006520,296.0
E02006521,296.0
E02006522,10411.0
E02006523,2011.0
E02006524,254.0
E02006525,385.0
E02006526,4890.0
E02006527,4899.0
E02006528,1172.0
E02006529,4890.0
E02006530,4645.0
E02006531,4645.0
E02006532,5098.0
E02006533,4722.0
E02006534,191.0
E02006535,150.0
E02006536,302.0
E02006537,422.0
E02006538,251.0
E02006539,259.0
E02006540,251.0
E02006541,101.0
E02006542,204.0
E02006543,572.0
E02006544,633.0
E02006545,112.0
E02006546,352.0
E02006547,332.0
E02006548,320.0
E02006549,466.0
E02006550,320.0
E02006551,458.0
E02006552,270.0
E02006553,270.0
E02006554,220.0
E02006555,270.0
E02006556,270.0
E02006557,270.0
E02006558,270.0
E02006559,142.0
E02006560,404.0
E02006561,745.0
E02006562,829.0
E02006563,595.0
E02006564,537.0
E02006565,883.0
E02006566,529.0
E02006567,791.0
E02006568,363.0
E02006569,281.0
E02006570,625.0
E02006571,625.0
E02006572,625.0
E02006573,262.0
E02006574,262.0
E02006575,984.0
E02006576,799.0
E02006577,720.0
E02006578,984.0
E02006579,535.0
E02006580,185.0
E02006581,720.0
E02006582,535.0
E02006583,535.0
E02006584,185.0
E02006585,720.0
E02006586,185.0
E02006587,185.0
E02006588,987.0
E02006589,426.0
E02006590,663.0
E02006591,802.0
E02006592,1223.0
E02006593,802.0
E02006594,426.0
E02006595,1132.0
E02006596,376.0
E02006597,873.0
E02006598,811.0
E02006599,873.0
E02006600,405.0
E02006601,817.0
E02006602,912.0
E02006603,340.0
E02006604,327.0
E02006605,865.0
E02006606,257.0
E02006607,257.0
E02006608,792.0
E02006609,1652.0
E02006610,1741.0
E02006611,645.0
E02006612,645.0
E02006613,315.0
E02006614,861.0
E02006615,216.0
E02006616,216.0
E02006617,216.0
E02006618,216.0
E02006619,1361.0
E02006620,467.0
E02006621,272.0
E02006622,272.0
E02006623,258.0
E02006624,272.0
E02006625,158.0
E02006626,258.0
E02006627,554.0
E02006628,410.0
E02006629,397.0
E02006630,252.0
E02006631,682.0
E02006632,282.0
E02006633,144.0
E02006634,652.0
E02006635,299.0
E02006636,516.0
E02006637,217.0
E02006638,217.0
E02006639,11268.0
E02006640,709.0
E02006641,465.0
E02006642,770.0
E02006643,302.0
E02006644,24321.0
E02006645,641.0
E02006646,24256.0
E02006647,24104.0
E02006648,1099.0
E02006649,245.0
E02006650,24530.0
E02006651,992.0
E02006652,821.0
E02006653,992.0
E02006654,821.0
E02006655,1002.0
E02006656,455.0
E02006657,181.0
E02006658,181.0
E02006659,880.0
E02006660,992.0
E02006661,287.0
E02006662,185.0
E02006663,287.0
E02006664,612.0
E02006665,364.0
E02006666,166.0
E02006667,144.0
E02006668,495.0
E02006669,668.0
E02006670,860.0
E02006671,573.0
E02006672,891.0
E02006673,310.0
E02006674,310.0
E02006675,735.0
E02006676,468.0
E02006677,407.0
E02006678,162.0
E02006679,11769.0
E02006680,162.0
E02006681,12913.0
E02006682,145.0
E02006683,10615.0
E02006684,10615.0
E02006685,10615.0
E02006686,10615.0
E02006687,10615.0
E02006688,10615.0
E02006689,11536.0
E02006690,11171.0
E02006691,158.0
E02006692,159.0
E02006693,159.0
E02006694,159.0
E02006695,419.0
E02006696,600.0
E02006697,1003.0
E02006698,738.0
E02006699,162.0
E02006700,608.0
E02006701,813.0
E02006702,163.0
E02006703,738.0
E02006704,942.0
E02006705,163.0
E02006706,539.0
E02006707,376.0
E02006708,539.0
E02006709,762.0
E02006710,420.0
E02006711,435.0
E02006712,446.0
E02006713,330.0
E02006714,749.0
E02006715,330.0
E02006716,330.0
E02006717,1526.0
E02006718,330.0
E02006719,330.0
E02006720,1387.0
E02006721,462.0
E02006722,216.0
E02006723,385.0
E02006724,385.0
E02006725,216.0
E02006726,385.0
E02006727,216.0
E02006728,169.0
E02006729,251.0
E02006730,216.0
E02006731,385.0
E02006732,169.0
E02006733,211.0
E02006734,133.0
E02006735,117.0
E02006736,1984.0
E02006737,170.0
E02006738,250.0
E02006739,171.0
E02006740,170.0
E02006741,1323.0
E02006742,171.0
E02006743,1456.0
E02006744,1984.0
E02006745,208.0
E02006746,1243.0
E02006747,1278.0
E02006748,1199.0
E02006749,263.0
E02006750,263.0
E02006751,263.0
E02006752,263.0
E02006753,777.0
E02006754,2238.0
E02006755,621.0
E02006756,1514.0
E02006757,410.0
E02006758,792.0
E02006759,162.0
E02006760,248.0
E02006761,308.0
E02006762,248.0
E02006763,248.0
E02006764,248.0
E02006765,308.0
E02006766,730.0
E02006767,1129.0
E02006768,428.0
E02006769,171.0
E02006770,428.0
E02006771,295.0
E02006772,307.0
E02006773,171.0
E02006774,136.0
E02006775,136.0
E02006776,307.0
E02006777,385.0
E02006778,295.0
E02006779,90.0
E02006780,90.0
E02006781,72.0
E02006782,468.0
E02006783,968.0
E02006784,1199.0
E02006785,230.0
E02006786,497.0
E02006787,456.0
E02006788,1079.0
E02006789,1631.0
E02006790,721.0
E02006791,1386.0
E02006792,1386.0
E02006793,153.0
E02006794,262.0
E02006795,891.0
E02006796,1331.0
E02006798,478.0
E02006799,442.0
E02006800,1190.0
E02006801,924.0
E02006802,924.0
E02006803,217.0
E02006804,236.0
E02006805,223.0
E02006806,623.0
E02006807,100.0
E02006808,326.0
E02006809,205.0
E02006810,121.0
E02006811,130.0
E02006812,111.0
E02006813,187.0
E02006814,335.0
E02006815,596.0
E02006816,2033.0
E02006817,1437.0
E02006818,1874.0
E02006819,337.0
E02006820,707.0
E02006821,6947.0
E02006822,298.0
E02006823,913.0
E02006824,629.0
E02006825,277.0
E02006826,277.0
E02006827,626.0
E02006828,243.0
E02006829,494.0
E02006830,196.0
E02006831,475.0
E02006832,494.0
E02006833,890.0
E02006834,338.0
E02006835,678.0
E02006836,1128.0
E02006837,856.0
E02006838,363.0
E02006839,897.0
E02006840,254.0
E02006841,266.0
E02006842,210.0
E02006843,475.0
E02006844,436.0
E02006845,385.0
E02006846,498.0
E02006847,370.0
E02006848,370.0
E02006849,370.0
E02006850,1553.0
E02006851,2486.0
E02006852,510.0
E02006853,643.0
E02006854,643.0
E02006855,589.0
E02006856,562.0
E02006857,265.0
E02006858,168.0
E02006859,299.0
E02006860,206.0
E02006861,234.0
E02006862,120.0
E02006863,120.0
E02006864,283.0
E02006865,133.0
E02006866,330.0
E02006867,330.0
E02006868,570.0
E02006869,88.0
E02006870,130.0
E02006871,498.0
E02006872,541.0
E02006873,889.0
E02006874,2189.0
E02006875,20211.0
E02006876,9661.0
E02006877,648.0
E02006878,855.0
E02006879,361.0
E02006880,151.0
E02006881,78.0
E02006882,501.0
E02006883,442.0
E02006884,288.0
E02006885,81.0
E02006886,1181.0
E02006887,1538.0
E02006888,214.0
E02006889,649.0
E02006890,214.0
E02006891,165.0
E02006892,165.0
E02006893,100.0
E02006894,355.0
E02006895,359.0
E02006896,474.0
E02006897,345.0
E02006898,331.0
E02006899,665.0
E02006900,210.0
E02006901,416.0
E02006902,319.0
E02006903,255.0
E02006904,1234.0
E02006905,857.0
E02006906,1286.0
E02006907,343.0
E02006908,353.0
E02006909,329.0
E02006910,72.0
E02006911,1437.0
E02006912,589.0
E02006913,355.0
E02006914,224.0
E02006915,281.0
E02006916,133.0
E02006917,224.0
E02006918,202.0
E02006919,306.0
E02006920,168.0
E02006921,507.0
E02006922,483.0
E02006924,887.0
E02006925,614.0
E02006926,394.0
E02006927,1034.0
E02006928,381.0
E02006929,370.0
E02006930,712.0
E02006931,948.0
E02006932,232.0
E02006933,189.0
E02006934,103.0
L99999999,0.0
M99999999,0.0
N99999999,7579.0
S02001236,339.0
S02001237,616.0
S02001238,445.0
S02001239,81.0
S02001240,81.0
S02001241,445.0
S02001242,445.0
S02001243,432.0
S02001244,364.0
S02001245,555.0
S02001246,505.0
S02001247,505.0
S02001248,445.0
S02001249,209.0
S02001250,468.0
S02001251,149.0
S02001252,149.0
S02001253,257.0
S02001254,471.0
S02001255,257.0
S02001256,406.0
S02001257,325.0
S02001258,68.0
S02001259,133.0
S02001260,65.0
S02001261,463.0
S02001262,125.0
S02001263,125.0
S02001264,65.0
S02001265,65.0
S02001266,65.0
S02001267,240.0
S02001268,175.0
S02001269,175.0
S02001270,414.0
S02001271,50.0
S02001272,50.0
S02001273,50.0
S02001274,115.0
S02001275,589.0
S02001276,175.0
S02001277,175.0
S02001278,175.0
S02001279,62.0
S02001280,237.0
S02001281,62.0
S02001282,144.0
S02001283,144.0
S02001284,144.0
S02001285,66.0
S02001286,210.0
S02001287,171.0
S02001288,241.0
S02001289,171.0
S02001290,473.0
S02001291,146.0
S02001292,146.0
S02001293,146.0
S02001294,257.0
S02001295,257.0
S02001296,818.0
S02001297,159.0
S02001298,159.0
S02001299,210.0
S02001300,313.0
S02001301,371.0
S02001302,259.0
S02001303,259.0
S02001304,319.0
S02001305,319.0
S02001306,434.0
S02001307,537.0
S02001308,467.0
S02001309,103.0
S02001310,180.0
S02001311,175.0
S02001312,465.0
S02001313,311.0
S02001314,146.0
S02001315,393.0
S02001316,375.0
S02001317,580.0
S02001318,313.0
S02001319,355.0
S02001320,176.0
S02001321,36.0
S02001322,127.0
S02001323,219.0
S02001324,115.0
S02001325,127.0
S02001326,49.0
S02001327,12.0
S02001328,103.0
S02001329,128.0
S02001330,293.0
S02001331,165.0
S02001332,311.0
S02001333,311.0
S02001334,165.0
S02001335,165.0
S02001336,165.0
S02001337,165.0
S02001338,239.0
S02001339,74.0
S02001340,74.0
S02001341,74.0
S02001342,74.0
S02001343,74.0
S02001344,733.0
S02001345,527.0
S02001346,249.0
S02001347,249.0
S02001348,68.0
S02001349,68.0
S02001350,132.0
S02001351,132.0
S02001352,132.0
S02001353,132.0
S02001354,132.0
S02001355,132.0
S02001356,233.0
S02001357,101.0
S02001358,101.0
S02001359,241.0
S02001360,476.0
S02001361,70.0
S02001362,70.0
S02001363,515.0
S02001364,173.0
S02001365,173.0
S02001366,242.0
S02001367,446.0
S02001368,173.0
S02001369,274.0
S02001370,22.0
S02001371,56.0
S02001372,40.0
S02001373,81.0
S02001374,55.0
S02001375,33.0
S02001376,33.0
S02001377,48.0
S02001378,11.0
S02001379,31.0
S02001380,16.0
S02001381,13.0
S02001382,13.0
S02001383,37.0
S02001384,126.0
S02001385,37.0
S02001386,37.0
S02001387,139.0
S02001388,139.0
S02001389,139.0
S02001390,139.0
S02001391,139.0
S02001392,418.0
S02001393,112.0
S02001394,255.0
S02001395,7.0
S02001396,131.0
S02001397,212.0
S02001398,22.0
S02001399,206.0
S02001400,112.0
S02001401,112.0
S02001402,212.0
S02001403,112.0
S02001404,112.0
S02001405,30.0
S02001406,30.0
S02001407,30.0
S02001408,30.0
S02001409,30.0
S02001410,63.0
S02001411,33.0
S02001412,98.0
S02001413,93.0
S02001414,93.0
S02001415,78.0
S02001416,13.0
S02001417,174.0
S02001418,161.0
S02001419,106.0
S02001420,133.0
S02001421,287.0
S02001422,221.0
S02001423,221.0
S02001424,96.0
S02001425,96.0
S02001426,221.0
S02001427,176.0
S02001428,125.0
S02001429,125.0
S02001430,221.0
S02001431,125.0
S02001432,125.0
S02001433,125.0
S02001434,125.0
S02001435,164.0
S02001436,39.0
S02001437,61.0
S02001438,8.0
S02001439,39.0
S02001440,215.0
S02001441,51.0
S02001442,90.0
S02001443,51.0
S02001444,106.0
S02001445,437.0
S02001446,1128.0
S02001447,592.0
S02001448,224.0
S02001449,802.0
S02001450,224.0
S02001451,434.0
S02001452,434.0
S02001453,365.0
S02001454,528.0
S02001455,279.0
S02001456,249.0
S02001457,279.0
S02001458,249.0
S02001459,249.0
S02001460,318.0
S02001461,528.0
S02001462,279.0
S02001463,434.0
S02001464,279.0
S02001465,365.0
S02001466,365.0
S02001467,155.0
S02001468,592.0
S02001469,592.0
S02001470,523.0
S02001471,437.0
S02001472,368.0
S02001473,437.0
S02001474,592.0
S02001475,523.0
S02001476,106.0
S02001477,85.0
S02001478,250.0
S02001479,63.0
S02001480,30.0
S02001481,73.0
S02001482,43.0
S02001483,43.0
S02001484,73.0
S02001485,43.0
S02001486,715.0
S02001487,201.0
S02001488,201.0
S02001489,20.0
S02001490,14.0
S02001491,11.0
S02001492,342.0
S02001493,103.0
S02001494,103.0
S02001495,470.0
S02001496,304.0
S02001497,201.0
S02001498,201.0
S02001499,201.0
S02001500,201.0
S02001501,334.0
S02001502,376.0
S02001503,130.0
S02001504,331.0
S02001505,201.0
S02001506,511.0
S02001507,104.0
S02001508,104.0
S02001509,356.0
S02001510,252.0
S02001511,252.0
S02001512,252.0
S02001513,252.0
S02001514,252.0
S02001515,252.0
S02001516,252.0
S02001517,252.0
S02001518,110.0
S02001519,110.0
S02001520,159.0
S02001521,248.0
S02001522,110.0
S02001523,110.0
S02001524,341.0
S02001525,231.0
S02001526,231.0
S02001527,277.0
S02001528,231.0
S02001529,511.0
S02001530,277.0
S02001531,231.0
S02001532,277.0
S02001533,387.0
S02001534,340.0
S02001535,112.0
S02001536,112.0
S02001537,112.0
S02001538,112.0
S02001539,112.0
S02001540,116.0
S02001541,116.0
S02001542,116.0
S02001543,342.0
S02001544,51.0
S02001545,129.0
S02001546,167.0
S02001547,257.0
S02001548,114.0
S02001549,114.0
S02001550,181.0
S02001551,181.0
S02001552,142.0
S02001553,399.0
S02001554,110.0
S02001555,143.0
S02001556,370.0
S02001557,99.0
S02001558,189.0
S02001559,99.0
S02001560,99.0
S02001561,574.0
S02001562,271.0
S02001563,635.0
S02001564,370.0
S02001565,160.0
S02001566,431.0
S02001567,160.0
S02001568,160.0
S02001569,160.0
S02001570,248.0
S02001571,88.0
S02001572,292.0
S02001573,204.0
S02001574,292.0
S02001575,204.0
S02001576,526.0
S02001577,258.0
S02001578,258.0
S02001579,364.0
S02001580,679.0
S02001581,766.0
S02001582,258.0
S02001583,472.0
S02001584,660.0
S02001585,214.0
S02001586,214.0
S02001587,500.0
S02001588,472.0
S02001589,711.0
S02001590,472.0
S02001591,214.0
S02001592,787.0
S02001593,787.0
S02001594,573.0
S02001595,315.0
S02001596,364.0
S02001597,106.0
S02001598,421.0
S02001599,315.0
S02001600,290.0
S02001601,217.0
S02001602,217.0
S02001603,84.0
S02001604,217.0
S02001605,84.0
S02001606,217.0
S02001607,448.0
S02001608,133.0
S02001609,547.0
S02001610,217.0
S02001611,338.0
S02001612,558.0
S02001613,402.0
S02001614,471.0
S02001615,471.0
S02001616,943.0
S02001617,703.0
S02001618,214.0
S02001619,703.0
S02001620,960.0
S02001621,940.0
S02001622,516.0
S02001623,182.0
S02001624,140.0
S02001625,140.0
S02001626,198.0
S02001627,619.0
S02001628,282.0
S02001629,149.0
S02001630,416.0
S02001631,149.0
S02001632,240.0
S02001633,149.0
S02001634,140.0
S02001635,140.0
S02001636,535.0
S02001637,91.0
S02001638,91.0
S02001639,246.0
S02001640,378.0
S02001641,274.0
S02001642,460.0
S02001643,448.0
S02001644,246.0
S02001645,337.0
S02001646,337.0
S02001647,715.0
S02001648,337.0
S02001649,337.0
S02001650,373.0
S02001651,86.0
S02001652,962.0
S02001653,470.0
S02001654,337.0
S02001655,379.0
S02001656,327.0
S02001657,334.0
S02001658,539.0
S02001659,833.0
S02001660,1529.0
S02001661,402.0
S02001662,969.0
S02001663,451.0
S02001664,767.0
S02001665,365.0
S02001666,451.0
S02001667,86.0
S02001668,86.0
S02001669,86.0
S02001670,451.0
S02001671,365.0
S02001672,365.0
S02001673,365.0
S02001674,365.0
S02001675,767.0
S02001676,853.0
S02001677,402.0
S02001678,767.0
S02001679,402.0
S02001680,402.0
S02001681,402.0
S02001682,1153.0
S02001683,1237.0
S02001684,819.0
S02001685,177.0
S02001686,86.0
S02001687,32.0
S02001688,10.0
S02001689,7.0
S02001690,32.0
S02001691,32.0
S02001692,32.0
S02001693,48.0
S02001694,41.0
S02001695,32.0
S02001696,52.0
S02001697,107.0
S02001698,52.0
S02001699,107.0
S02001700,270.0
S02001701,55.0
S02001702,508.0
S02001703,104.0
S02001704,104.0
S02001705,104.0
S02001706,324.0
S02001707,324.0
S02001708,220.0
S02001709,220.0
S02001710,3552.0
S02001711,220.0
S02001712,220.0
S02001713,453.0
S02001714,320.0
S02001715,349.0
S02001716,129.0
S02001717,349.0
S02001718,129.0
S02001719,129.0
S02001720,129.0
S02001721,129.0
S02001722,129.0
S02001723,492.0
S02001724,220.0
S02001725,220.0
S02001726,363.0
S02001727,320.0
S02001728,220.0
S02001729,220.0
S02001730,100.0
S02001731,100.0
S02001732,100.0
S02001733,100.0
S02001734,302.0
S02001735,59.0
S02001736,59.0
S02001737,202.0
S02001738,112.0
S02001739,317.0
S02001740,264.0
S02001741,205.0
S02001742,205.0
S02001743,558.0
S02001744,205.0
S02001745,205.0
S02001746,205.0
S02001747,558.0
S02001748,353.0
S02001749,558.0
S02001750,205.0
S02001751,353.0
S02001752,353.0
S02001753,353.0
S02001754,353.0
S02001755,353.0
S02001756,353.0
S02001757,353.0
S02001758,353.0
S02001759,353.0
S02001760,353.0
S02001761,353.0
S02001762,353.0
S02001763,353.0
S02001764,353.0
S02001765,353.0
S02001766,353.0
S02001767,353.0
S02001768,428.0
S02001769,633.0
S02001770,75.0
S02001771,127.0
S02001772,75.0
S02001773,75.0
S02001774,127.0
S02001775,52.0
S02001776,153.0
S02001777,52.0
S02001778,127.0
S02001779,611.0
S02001780,82.0
S02001781,82.0
S02001782,82.0
S02001783,297.0
S02001784,215.0
S02001785,215.0
S02001786,101.0
S02001787,101.0
S02001788,101.0
S02001789,101.0
S02001790,101.0
S02001791,101.0
S02001792,215.0
S02001793,215.0
S02001794,114.0
S02001795,114.0
S02001796,114.0
S02001797,334.0
S02001798,215.0
S02001799,183.0
S02001800,49.0
S02001801,49.0
S02001802,49.0
S02001803,183.0
S02001804,349.0
S02001805,183.0
S02001806,134.0
S02001807,183.0
S02001808,134.0
S02001809,134.0
S02001810,134.0
S02001811,134.0
S02001812,220.0
S02001813,86.0
S02001814,86.0
S02001815,86.0
S02001816,86.0
S02001817,86.0
S02001818,97.0
S02001819,86.0
S02001820,86.0
S02001821,403.0
S02001822,317.0
S02001823,366.0
S02001824,747.0
S02001825,219.0
S02001826,330.0
S02001827,219.0
S02001828,183.0
S02001829,329.0
S02001830,69.0
S02001831,58.0
S02001832,58.0
S02001833,204.0
S02001834,146.0
S02001835,146.0
S02001836,146.0
S02001837,329.0
S02001838,146.0
S02001839,406.0
S02001840,77.0
S02001841,77.0
S02001842,204.0
S02001843,393.0
S02001844,90.0
S02001845,178.0
S02001846,90.0
S02001847,90.0
S02001848,90.0
S02001849,8735.0
S02001850,8645.0
S02001851,8645.0
S02001852,8645.0
S02001853,8645.0
S02001854,8645.0
S02001855,9213.0
S02001856,568.0
S02001857,9213.0
S02001858,8771.0
S02001859,721.0
S02001860,568.0
S02001861,694.0
S02001862,694.0
S02001863,126.0
S02001864,321.0
S02001865,155.0
S02001866,155.0
S02001867,281.0
S02001868,281.0
S02001869,126.0
S02001870,214.0
S02001871,126.0
S02001872,369.0
S02001873,470.0
S02001874,204.0
S02001875,292.0
S02001876,292.0
S02001877,331.0
S02001878,176.0
S02001879,99.0
S02001880,259.0
S02001881,11.0
S02001882,187.0
S02001883,99.0
S02001884,88.0
S02001885,88.0
S02001886,331.0
S02001887,243.0
S02001888,283.0
S02001889,40.0
S02001890,889.0
S02001891,190.0
S02001892,29.0
S02001893,108.0
S02001894,67.0
S02001895,191.0
S02001896,191.0
S02001897,627.0
S02001898,153.0
S02001899,280.0
S02001900,127.0
S02001901,433.0
S02001902,280.0
S02001903,127.0
S02001904,127.0
S02001905,0.0
S02001906,265.0
S02001907,138.0
S02001908,291.0
S02001909,153.0
S02001910,153.0
S02001911,153.0
S02001912,191.0
S02001913,418.0
S02001914,291.0
S02001915,138.0
S02001916,138.0
S02001917,187.0
S02001918,187.0
S02001919,159.0
S02001920,49.0
S02001921,49.0
S02001922,159.0
S02001923,189.0
S02001924,155.0
S02001925,125.0
S02001926,49.0
S02001927,164.0
S02001928,176.0
S02001929,220.0
S02001930,38.0
S02001931,176.0
S02001932,361.0
S02001933,284.0
S02001934,864.0
S02001935,83.0
S02001936,135.0
S02001937,285.0
S02001938,228.0
S02001939,354.0
S02001940,99.0
S02001941,195.0
S02001942,148.0
S02001943,99.0
S02001944,30.0
S02001945,145.0
S02001946,80.0
S02001947,80.0
S02001948,80.0
S02001949,69.0
S02001950,126.0
S02001951,195.0
S02001952,257.0
S02001953,162.0
S02001954,127.0
S02001955,79.0
S02001956,288.0
S02001957,205.0
S02001958,216.0
S02001959,79.0
S02001960,48.0
S02001961,48.0
S02001962,48.0
S02001963,48.0
S02001964,138.0
S02001965,112.0
S02001966,90.0
S02001967,138.0
S02001968,112.0
S02001969,90.0
S02001970,537.0
S02001971,90.0
S02001972,112.0
S02001973,22.0
S02001974,22.0
S02001975,22.0
S02001976,22.0
S02001977,22.0
S02001978,100.0
S02001979,45.0
S02001980,45.0
S02001981,84.0
S02001982,41.0
S02001983,14.0
S02001984,59.0
S02001985,366.0
S02001986,69.0
S02001987,69.0
S02001988,272.0
S02001989,272.0
S02001990,272.0
S02001991,272.0
S02001992,272.0
S02001993,272.0
S02001994,272.0
S02001995,296.0
S02001996,186.0
S02001997,272.0
S02001998,400.0
S02001999,272.0
S02002000,110.0
S02002001,196.0
S02002002,110.0
S02002003,110.0
S02002004,110.0
S02002005,178.0
S02002006,400.0
S02002007,158.0
S02002008,6.0
S02002009,25.0
S02002010,35.0
S02002011,25.0
S02002012,43.0
S02002013,110.0
S02002014,41.0
S02002015,56.0
S02002016,77.0
S02002017,67.0
S02002018,135.0
S02002019,59.0
S02002020,34.0
S02002021,34.0
S02002022,40.0
S02002023,24.0
S02002024,71.0
S02002025,0.0
S02002026,28.0
S02002027,28.0
S02002028,28.0
S02002029,70.0
S02002030,70.0
S02002031,42.0
S02002032,42.0
S02002033,61.0
S02002034,58.0
S02002035,302.0
S02002036,93.0
S02002037,110.0
S02002038,33.0
S02002039,33.0
S02002040,77.0
S02002041,141.0
S02002042,110.0
S02002043,141.0
S02002044,141.0
S02002045,141.0
S02002046,232.0
S02002047,95.0
S02002048,95.0
S02002049,95.0
S02002050,31.0
S02002051,314.0
S02002052,149.0
S02002053,119.0
S02002054,119.0
S02002055,119.0
S02002056,464.0
S02002057,130.0
S02002058,360.0
S02002059,45.0
S02002060,104.0
S02002061,175.0
S02002062,252.0
S02002063,322.0
S02002064,655.0
S02002065,177.0
S02002066,177.0
S02002067,247.0
S02002068,177.0
S02002069,177.0
S02002070,177.0
S02002071,55.0
S02002072,55.0
S02002073,110.0
S02002074,204.0
S02002075,99.0
S02002076,28.0
S02002077,79.0
S02002078,42.0
S02002079,42.0
S02002080,67.0
S02002081,95.0
S02002082,169.0
S02002083,144.0
S02002084,144.0
S02002085,144.0
S02002086,144.0
S02002087,144.0
S02002088,169.0
S02002089,144.0
S02002090,14.0
S02002091,14.0
S02002092,158.0
S02002093,237.0
S02002094,93.0
S02002095,93.0
S02002096,93.0
S02002097,17.0
S02002098,371.0
S02002099,214.0
S02002100,67.0
S02002101,67.0
S02002102,67.0
S02002103,111.0
